ItemType,ReceivedQuantity,SoldQuantity,EndQuantity,LatestOrder,StockedOut,GroupID,MissedSales,Days,Weekday,National Holiday
Core,6.0,3.0,0.0,17,0,3.0,0.0,0.0,1,0
Unassigned,2.0,1.0,2.0,10,0,3.0,0.0,2.0,0,0
Unassigned,2.0,1.0,2.0,12,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,12,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,10,1,3.0,2.060422,2.0,0,0
Core,6.0,6.0,0.0,14,1,3.0,0.791434,2.0,0,0
Core,6.0,5.0,0.0,11,1,3.0,1.88122,2.0,0,0
Core,6.0,6.0,0.0,18,1,3.0,0.219064,2.0,0,0
Core,2.0,2.0,0.0,17,1,3.0,0.380851,2.0,0,0
Unassigned,2.0,3.0,1.0,14,0,3.0,0.0,2.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,18,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.620563,2.0,0,0
Unassigned,3.0,2.0,4.0,18,0,3.0,0.0,3.0,0,0
Unassigned,2.0,3.0,2.0,19,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,14,1,3.0,0.334903,3.0,0,0
Core,6.0,6.0,0.0,13,1,3.0,0.97086,3.0,0,0
Core,6.0,5.0,0.0,16,1,3.0,0.441586,3.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.79684,3.0,0,0
Core,6.0,2.0,0.0,10,0,3.0,0.0,3.0,0,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,2.0,1.0,14,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,15,1,3.0,0.640232,3.0,0,0
Core,6.0,3.0,0.0,18,0,3.0,0.0,3.0,0,0
Core,8.0,3.0,8.0,20,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,3.0,0,0
Unassigned,2.0,3.0,1.0,17,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,1.0,14,0,3.0,0.0,1.0,1,0
Core,6.0,5.0,0.0,14,1,3.0,0.334903,1.0,1,0
Core,6.0,2.0,0.0,12,0,3.0,0.0,1.0,1,0
Core,8.0,2.0,0.0,12,0,3.0,0.0,1.0,1,0
Core,8.0,4.0,0.0,20,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,17,0,3.0,0.0,1.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,2.0,11,0,3.0,0.0,1.0,1,0
Core,6.0,5.0,0.0,21,0,3.0,0.0,1.0,1,0
Core,4.0,4.0,0.0,19,1,3.0,0.062383,1.0,1,0
Core,8.0,6.0,8.0,15,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,11,1,3.0,1.455018,1.0,1,0
Unassigned,2.0,2.0,1.0,12,0,3.0,0.0,5.0,1,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,3.0,0.0,8,1,3.0,4.091954,5.0,1,0
Core,6.0,5.0,0.0,11,1,3.0,1.528666,5.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,1.244284,5.0,1,0
Core,6.0,2.0,1.0,12,0,3.0,0.0,5.0,1,0
Core,4.0,3.0,0.0,10,1,3.0,1.930618,5.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,3.0,1.0,3.0,9,0,3.0,0.0,5.0,1,0
Core,6.0,5.0,0.0,16,1,3.0,0.481599,5.0,1,0
Core,4.0,1.0,0.0,7,0,3.0,0.0,5.0,1,0
Core,8.0,1.0,8.0,11,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,5.0,1,0
Unassigned,2.0,3.0,0.0,12,1,3.0,1.105771,6.0,1,0
Unassigned,2.0,3.0,2.0,15,0,3.0,0.0,6.0,1,0
Core,6.0,3.0,0.0,17,0,3.0,0.0,6.0,1,0
Core,4.0,2.0,0.0,16,0,3.0,0.0,6.0,1,0
Core,8.0,2.0,0.0,17,0,3.0,0.0,6.0,1,0
Core,8.0,8.0,0.0,18,1,3.0,0.265011,6.0,1,0
Core,6.0,6.0,0.0,20,1,3.0,0.063961,6.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,6.0,1,0
Core,8.0,7.0,0.0,18,1,3.0,0.233403,6.0,1,0
Core,4.0,4.0,0.0,15,1,3.0,0.356373,6.0,1,0
Core,8.0,4.0,8.0,16,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,18,0,3.0,0.0,6.0,1,0
Unassigned,2.0,2.0,0.0,9,1,3.0,1.763876,4.0,1,0
Unassigned,1.0,2.0,1.0,12,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,14,1,3.0,0.791434,4.0,1,0
Core,6.0,5.0,0.0,12,1,3.0,1.477843,4.0,1,0
Core,4.0,4.0,0.0,15,1,3.0,0.637605,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,3.0,2.0,2.0,10,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,1.0,14,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,14,1,3.0,0.460201,4.0,1,0
Core,8.0,3.0,8.0,13,0,3.0,0.0,4.0,1,0
Core,6.0,4.0,0.0,13,0,3.0,0.0,4.0,1,0
Unassigned,3.0,2.0,1.0,18,0,3.0,0.0,0.0,1,0
Unassigned,2.0,1.0,2.0,6,0,3.0,0.0,0.0,1,0
Core,6.0,5.0,0.0,9,1,3.0,3.018607,0.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,9,1,3.0,3.423035,0.0,1,0
Core,6.0,5.0,0.0,10,1,3.0,2.468757,0.0,1,0
Core,6.0,6.0,0.0,10,1,3.0,1.930618,0.0,1,0
Core,2.0,2.0,0.0,15,1,3.0,0.738732,0.0,1,0
Unassigned,2.0,1.0,2.0,12,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,1.206445,0.0,1,0
Core,6.0,2.0,0.0,8,0,3.0,0.0,0.0,1,0
Core,8.0,5.0,8.0,16,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,9,1,3.0,2.516878,0.0,1,0
Unassigned,2.0,1.0,2.0,11,0,3.0,0.0,2.0,0,0
Unassigned,2.0,1.0,1.0,7,0,3.0,0.0,2.0,0,0
Core,6.0,5.0,0.0,11,1,3.0,1.188279,2.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.61373,2.0,0,0
Core,8.0,8.0,0.0,16,1,3.0,0.441586,2.0,0,0
Core,6.0,6.0,0.0,12,1,3.0,1.477843,2.0,0,0
Core,8.0,5.0,0.0,17,0,3.0,0.0,2.0,0,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Unassigned,2.0,2.0,2.0,13,0,3.0,0.0,2.0,0,0
Core,6.0,5.0,0.0,12,1,3.0,1.206445,2.0,0,0
Core,6.0,3.0,0.0,18,0,3.0,0.0,2.0,0,0
Core,8.0,7.0,8.0,16,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,17,1,3.0,0.320115,2.0,0,0
Unassigned,3.0,2.0,3.0,17,0,3.0,0.0,3.0,0,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,11,1,3.0,1.188279,3.0,0,0
Core,6.0,6.0,0.0,14,1,3.0,0.783774,3.0,0,0
Core,6.0,8.0,0.0,12,0,3.0,0.0,3.0,0,0
Core,8.0,8.0,0.0,20,1,3.0,0.07222,3.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.637605,3.0,0,0
Core,2.0,1.0,0.0,12,1,3.0,1.249915,3.0,0,0
Unassigned,3.0,1.0,2.0,7,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,6.0,2.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,8.0,7.0,8.0,21,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,12,1,3.0,1.152016,3.0,0,0
Unassigned,3.0,1.0,1.0,17,0,3.0,0.0,1.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,9,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,21,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,9,1,3.0,3.423035,1.0,1,0
Core,6.0,6.0,0.0,17,1,3.0,0.401947,1.0,1,0
Core,4.0,2.0,0.0,10,0,3.0,0.0,1.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,4.0,0.0,15,1,3.0,0.226869,1.0,1,0
Core,6.0,4.0,0.0,20,0,3.0,0.0,1.0,1,0
Core,6.0,1.0,0.0,8,0,3.0,0.0,1.0,1,0
Core,8.0,5.0,8.0,17,0,3.0,0.0,1.0,1,0
Core,6.0,2.0,0.0,13,0,3.0,0.0,1.0,1,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,1.0,11,0,3.0,0.0,5.0,1,0
Core,6.0,7.0,-2.0,12,1,3.0,1.19203,5.0,1,0
Core,8.0,8.0,0.0,14,1,3.0,0.791434,5.0,1,0
Core,6.0,7.0,-1.0,12,1,3.0,1.477843,5.0,1,0
Core,4.0,5.0,-1.0,12,1,3.0,1.176041,5.0,1,0
Unassigned,2.0,2.0,0.0,11,1,3.0,0.830619,5.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.481599,5.0,1,0
Core,4.0,3.0,-1.0,11,0,3.0,0.0,5.0,1,0
Core,8.0,2.0,8.0,14,0,3.0,0.0,5.0,1,0
Core,6.0,6.0,0.0,10,1,3.0,1.929191,5.0,1,0
Unassigned,3.0,5.0,1.0,19,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,2.0,15,0,3.0,0.0,6.0,1,0
Core,6.0,3.0,0.0,7,0,3.0,0.0,6.0,1,0
Core,6.0,2.0,0.0,9,0,3.0,0.0,6.0,1,0
Core,8.0,7.0,0.0,14,1,3.0,0.791434,6.0,1,0
Core,6.0,2.0,0.0,12,0,3.0,0.0,6.0,1,0
Core,4.0,3.0,0.0,17,1,3.0,0.324919,6.0,1,0
Core,2.0,2.0,0.0,16,1,3.0,0.536481,6.0,1,0
Unassigned,2.0,2.0,0.0,10,1,3.0,1.130393,6.0,1,0
Core,6.0,5.0,0.0,15,1,3.0,0.640232,6.0,1,0
Core,6.0,3.0,0.0,14,0,3.0,0.0,6.0,1,0
Core,8.0,9.0,5.0,21,0,3.0,0.0,6.0,1,0
Core,6.0,2.0,0.0,14,0,3.0,0.0,6.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,3.0,1.0,18,0,3.0,0.0,4.0,1,0
Core,6.0,2.0,0.0,8,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,1.0,14,0,3.0,0.0,4.0,1,0
Core,6.0,7.0,-1.0,14,1,3.0,0.791434,4.0,1,0
Core,6.0,4.0,1.0,13,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.476265,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,0.0,14,1,3.0,0.307048,4.0,1,0
Core,6.0,5.0,1.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,1.0,13,0,3.0,0.0,4.0,1,0
Core,8.0,6.0,0.0,15,0,3.0,0.0,4.0,1,0
Core,6.0,4.0,0.0,11,0,3.0,0.0,4.0,1,0
Unassigned,2.0,1.0,2.0,15,0,3.0,0.0,0.0,1,0
Unassigned,1.0,1.0,1.0,12,0,3.0,0.0,0.0,1,0
Core,6.0,5.0,0.0,14,1,3.0,0.334903,0.0,1,0
Core,6.0,4.0,0.0,18,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,15,1,3.0,0.618387,0.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.5807,0.0,1,0
Core,4.0,1.0,0.0,6,0,3.0,0.0,0.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,2.0,2.0,0.0,14,1,3.0,0.307048,0.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.481599,0.0,1,0
Core,6.0,2.0,0.0,15,0,3.0,0.0,0.0,1,0
Core,8.0,5.0,0.0,19,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,17,0,3.0,0.0,0.0,1,0
Unassigned,2.0,2.0,2.0,15,0,3.0,0.0,2.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,14,0,3.0,0.0,2.0,0,0
Core,8.0,3.0,0.0,10,0,3.0,0.0,2.0,0,0
Core,10.0,10.0,0.0,16,1,3.0,0.441586,2.0,0,0
Core,8.0,7.0,0.0,19,1,3.0,0.154426,2.0,0,0
Core,6.0,4.0,0.0,11,0,3.0,0.0,2.0,0,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,2.0,0,0
Unassigned,2.0,2.0,0.0,13,1,3.0,0.434975,2.0,0,0
Core,6.0,6.0,0.0,21,1,3.0,0.022295,2.0,0,0
Core,4.0,2.0,0.0,10,0,3.0,0.0,2.0,0,0
Core,8.0,5.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,20,0,3.0,0.0,2.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,2.0,1.0,20,0,3.0,0.0,3.0,0,0
Core,6.0,6.0,0.0,16,1,3.0,0.136181,3.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.61373,3.0,0,0
Core,10.0,8.0,0.0,16,0,3.0,0.0,3.0,0,0
Core,10.0,8.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,20,0,3.0,0.0,3.0,0,0
Core,4.0,1.0,0.0,12,0,3.0,0.0,3.0,0,0
Unassigned,3.0,3.0,0.0,13,1,3.0,0.434975,3.0,0,0
Core,6.0,2.0,0.0,17,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,16,1,3.0,0.258101,3.0,0,0
Core,8.0,1.0,0.0,19,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,3.0,0,0
Unassigned,2.0,4.0,1.0,18,0,3.0,0.0,1.0,1,1
Unassigned,2.0,3.0,0.0,11,1,3.0,0.659448,1.0,1,1
Core,6.0,1.0,0.0,7,0,3.0,0.0,1.0,1,1
Core,6.0,6.0,0.0,18,1,3.0,0.197367,1.0,1,1
Core,6.0,6.0,0.0,14,1,3.0,0.791434,1.0,1,1
Core,6.0,5.0,0.0,16,1,3.0,0.5807,1.0,1,1
Core,4.0,4.0,0.0,10,1,3.0,1.930618,1.0,1,1
Core,2.0,1.0,0.0,15,1,3.0,0.738732,1.0,1,1
Unassigned,4.0,0.0,3.0,0,0,3.0,0.0,1.0,1,1
Core,4.0,3.0,0.0,12,1,3.0,1.206445,1.0,1,1
Core,4.0,3.0,0.0,13,1,3.0,0.582723,1.0,1,1
Core,8.0,3.0,4.0,16,0,3.0,0.0,1.0,1,1
Core,4.0,3.0,0.0,12,1,3.0,1.152016,1.0,1,1
Unassigned,5.0,0.0,5.0,0,0,3.0,0.0,5.0,1,0
Unassigned,4.0,4.0,0.0,13,1,3.0,0.361852,5.0,1,0
Core,6.0,6.0,0.0,13,1,3.0,0.498115,5.0,1,0
Core,4.0,4.0,0.0,14,1,3.0,0.783774,5.0,1,0
Core,8.0,8.0,0.0,9,1,3.0,3.423035,5.0,1,0
Core,8.0,7.0,1.0,13,0,3.0,0.0,5.0,1,0
Core,4.0,3.0,0.0,10,1,3.0,1.930618,5.0,1,0
Core,0.0,1.0,-1.0,13,0,3.0,0.0,5.0,1,0
Unassigned,5.0,2.0,5.0,12,0,3.0,0.0,5.0,1,0
Core,6.0,5.0,0.0,18,1,3.0,0.233403,5.0,1,0
Core,4.0,3.0,0.0,14,1,3.0,0.460201,5.0,1,0
Core,8.0,7.0,3.0,14,0,3.0,0.0,5.0,1,0
Core,8.0,7.0,0.0,17,1,3.0,0.320115,5.0,1,0
Unassigned,10.0,8.0,7.0,13,0,3.0,0.0,6.0,1,0
Unassigned,5.0,3.0,2.0,13,0,3.0,0.0,6.0,1,0
Core,12.0,6.0,0.0,13,0,3.0,0.0,6.0,1,0
Core,20.0,11.0,0.0,16,0,3.0,0.0,6.0,1,0
Core,20.0,9.0,0.0,18,0,3.0,0.0,6.0,1,0
Core,20.0,7.0,0.0,13,0,3.0,0.0,6.0,1,0
Core,14.0,14.0,0.0,17,1,3.0,0.324919,6.0,1,0
Core,6.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,10.0,9.0,5.0,15,0,3.0,0.0,6.0,1,0
Core,20.0,19.0,0.0,17,1,3.0,0.347666,6.0,1,0
Core,14.0,7.0,0.0,18,0,3.0,0.0,6.0,1,0
Core,24.0,10.0,11.0,17,0,3.0,0.0,6.0,1,0
Core,20.0,9.0,0.0,12,0,3.0,0.0,6.0,1,0
Unassigned,5.0,1.0,5.0,11,0,3.0,0.0,4.0,1,0
Unassigned,3.0,1.0,0.0,12,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,12,1,3.0,0.749616,4.0,1,0
Core,6.0,4.0,-2.0,19,0,3.0,0.0,4.0,1,0
Core,8.0,6.0,0.0,13,0,3.0,0.0,4.0,1,0
Core,8.0,3.0,0.0,13,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,1.176041,4.0,1,0
Core,2.0,3.0,-1.0,16,1,3.0,0.536481,4.0,1,0
Unassigned,5.0,3.0,5.0,13,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,1.0,14,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,13,1,3.0,0.582723,4.0,1,0
Core,8.0,9.0,8.0,15,0,3.0,0.0,4.0,1,0
Core,8.0,6.0,-3.0,16,0,3.0,0.0,4.0,1,0
Unassigned,3.0,3.0,3.0,16,0,3.0,0.0,0.0,1,0
Unassigned,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,6.0,3.0,0.0,18,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,10,0,3.0,0.0,0.0,1,0
Core,8.0,8.0,0.0,11,1,3.0,1.69113,0.0,1,0
Core,6.0,6.0,0.0,13,1,3.0,1.212679,0.0,1,0
Core,6.0,6.0,0.0,11,1,3.0,1.476265,0.0,1,0
Core,2.0,2.0,0.0,15,1,3.0,0.738732,0.0,1,0
Unassigned,2.0,2.0,2.0,12,0,3.0,0.0,0.0,1,0
Core,6.0,5.0,0.0,16,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.258101,0.0,1,0
Core,8.0,6.0,0.0,15,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,17,0,3.0,0.0,0.0,1,0
Unassigned,3.0,5.0,1.0,14,0,3.0,0.0,2.0,0,0
Unassigned,4.0,2.0,2.0,16,0,3.0,0.0,2.0,0,0
Core,6.0,5.0,0.0,13,1,3.0,0.498115,2.0,0,0
Core,6.0,5.0,0.0,17,1,3.0,0.296765,2.0,0,0
Core,8.0,6.0,0.0,19,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,18,1,3.0,0.265011,2.0,0,0
Core,6.0,6.0,0.0,11,1,3.0,1.476265,2.0,0,0
Core,2.0,2.0,0.0,13,1,3.0,1.104571,2.0,0,0
Unassigned,2.0,1.0,2.0,9,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,11,1,3.0,1.541429,2.0,0,0
Core,6.0,2.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,8.0,7.0,0.0,17,1,3.0,1.221616,2.0,0,0
Core,6.0,6.0,0.0,16,1,3.0,0.461405,2.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Unassigned,3.0,0.0,5.0,0,0,3.0,0.0,3.0,0,0
Core,9.0,6.0,0.0,11,0,3.0,0.0,3.0,0,0
Core,8.0,3.0,0.0,9,0,3.0,0.0,3.0,0,0
Core,10.0,6.0,0.0,17,0,3.0,0.0,3.0,0,0
Core,10.0,8.0,0.0,20,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,3.0,0,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,4.0,0.0,4.0,0,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,13,1,3.0,0.984149,3.0,0,0
Core,6.0,2.0,0.0,9,0,3.0,0.0,3.0,0,0
Core,8.0,7.0,0.0,20,1,3.0,0.258555,3.0,0,0
Core,6.0,5.0,0.0,20,1,3.0,0.063586,3.0,0,0
Unassigned,3.0,2.0,2.0,16,0,3.0,0.0,1.0,1,0
Unassigned,4.0,1.0,4.0,12,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,1.0,1,0
Core,8.0,4.0,0.0,10,0,3.0,0.0,1.0,1,0
Core,8.0,8.0,0.0,13,1,3.0,0.982799,1.0,1,0
Core,6.0,1.0,0.0,13,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,19,1,3.0,0.132804,1.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,3.0,3.0,3.0,15,0,3.0,0.0,1.0,1,0
Core,4.0,4.0,0.0,15,1,3.0,0.640232,1.0,1,0
Core,4.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,8.0,4.0,4.0,16,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,0.0,8,1,3.0,3.165225,1.0,1,0
Unassigned,2.0,3.0,1.0,13,0,3.0,0.0,5.0,1,0
Unassigned,4.0,1.0,4.0,6,0,3.0,0.0,5.0,1,0
Core,6.0,6.0,0.0,10,1,3.0,1.954494,5.0,1,0
Core,6.0,4.0,0.0,13,0,3.0,0.0,5.0,1,0
Core,8.0,8.0,0.0,8,1,3.0,4.527388,5.0,1,0
Core,6.0,2.0,0.0,13,0,3.0,0.0,5.0,1,0
Core,4.0,2.0,0.0,12,0,3.0,0.0,5.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,4.0,0.0,14,1,3.0,0.307048,5.0,1,0
Core,6.0,5.0,0.0,14,1,3.0,0.797588,5.0,1,0
Core,4.0,3.0,1.0,8,0,3.0,0.0,5.0,1,0
Core,8.0,3.0,8.0,14,0,3.0,0.0,5.0,1,0
Core,8.0,4.0,0.0,12,0,3.0,0.0,5.0,1,0
Unassigned,3.0,2.0,2.0,21,0,3.0,0.0,6.0,1,0
Unassigned,3.0,1.0,3.0,12,0,3.0,0.0,6.0,1,0
Core,6.0,5.0,0.0,12,1,3.0,0.749616,6.0,1,0
Core,6.0,6.0,0.0,14,1,3.0,0.783774,6.0,1,0
Core,8.0,8.0,0.0,17,1,3.0,0.303073,6.0,1,0
Core,8.0,6.0,0.0,16,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,18,1,3.0,0.219064,6.0,1,0
Core,2.0,1.0,0.0,10,1,3.0,1.478216,6.0,1,0
Unassigned,4.0,2.0,2.0,8,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,20,1,3.0,0.070192,6.0,1,0
Core,6.0,1.0,0.0,20,0,3.0,0.0,6.0,1,0
Core,8.0,9.0,1.0,16,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,6.0,1,0
Unassigned,2.0,2.0,1.0,12,0,3.0,0.0,4.0,1,0
Unassigned,2.0,1.0,2.0,12,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,12,1,3.0,0.749616,4.0,1,0
Core,6.0,4.0,0.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,0.0,12,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.88122,4.0,1,0
Core,6.0,6.0,0.0,9,1,3.0,2.496683,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,3.0,4.0,1.0,13,0,3.0,0.0,4.0,1,0
Core,6.0,8.0,-2.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,10,1,3.0,1.428516,4.0,1,0
Core,8.0,7.0,2.0,11,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,16,1,3.0,0.461405,4.0,1,0
Unassigned,4.0,2.0,3.0,14,0,3.0,0.0,0.0,1,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,8,1,3.0,4.091954,0.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.431449,0.0,1,0
Core,6.0,8.0,0.0,10,0,3.0,0.0,0.0,1,0
Core,6.0,8.0,0.0,10,0,3.0,0.0,0.0,1,0
Core,6.0,7.0,0.0,9,1,3.0,2.496683,0.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,3.0,4.0,0.0,11,1,3.0,0.830619,0.0,1,0
Core,6.0,6.0,0.0,13,0,3.0,0.0,0.0,1,0
Core,6.0,5.0,0.0,14,0,3.0,0.0,0.0,1,0
Core,8.0,7.0,8.0,16,0,3.0,0.0,0.0,1,0
Core,6.0,3.0,0.0,17,0,3.0,0.0,0.0,1,0
Unassigned,3.0,3.0,2.0,16,0,3.0,0.0,2.0,0,0
Unassigned,3.0,3.0,2.0,14,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,14,0,3.0,0.0,2.0,0,0
Core,6.0,7.0,0.0,14,1,3.0,0.783774,2.0,0,0
Core,8.0,8.0,0.0,11,1,3.0,1.69113,2.0,0,0
Core,8.0,7.0,0.0,16,1,3.0,0.5807,2.0,0,0
Core,8.0,7.0,0.0,21,1,3.0,0.02207,2.0,0,0
Core,2.0,2.0,0.0,15,1,3.0,0.738732,2.0,0,0
Unassigned,3.0,4.0,0.0,10,1,3.0,1.130393,2.0,0,0
Core,8.0,8.0,0.0,16,1,3.0,0.481599,2.0,0,0
Core,4.0,4.0,0.0,16,1,3.0,0.258101,2.0,0,0
Core,8.0,6.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,8.0,8.0,0.0,14,1,3.0,0.779871,2.0,0,0
Unassigned,2.0,2.0,2.0,13,0,3.0,0.0,3.0,0,0
Unassigned,2.0,2.0,2.0,17,0,3.0,0.0,3.0,0,0
Core,9.0,9.0,0.0,14,1,3.0,0.334903,3.0,0,0
Core,6.0,3.0,0.0,16,0,3.0,0.0,3.0,0,0
Core,8.0,8.0,0.0,13,1,3.0,0.982799,3.0,0,0
Core,8.0,4.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,15,1,3.0,0.637605,3.0,0,0
Core,2.0,1.0,0.0,14,1,3.0,0.934827,3.0,0,0
